 [0.5994324144044948,  0.26662890306767123,  0.6316864037268718] , [0.7388938172700733,  0.6737576396534734,  0.005243273937382049,  0.0076862140913056135] , [0.018349722027778625,  -1.530656639729635,  1.515289306640625,  0.03904831409454346,  0.11059342324733734,  -0.041913811360494435] 
 [0.6952670959843428,  0.2578216683792928,  0.6334028570441183] , [0.7388998687115756,  0.6737525763887582,  0.005166114732339281,  0.0076000714535643926] , [0.0030166541691869497,  -1.3758814970599573,  1.338071346282959,  0.0651634931564331,  0.0952206626534462,  -0.0454943815814417] 
 [0.5432514499475771,  0.271712752446761,  0.6307493437609111] , [0.7389119572918462,  0.6737350514118803,  0.005395202052863249,  0.00781611572154331] , [0.029732488095760345,  -1.6197288672076624,  1.6055998802185059,  0.03514969348907471,  0.12199416756629944,  -0.0396502653705042] 
 [0.5522488617387663,  0.37189697725505266,  0.6303022856363529] , [0.7388729204317377,  0.6737827285396729,  0.005177093669881015,  0.007539222469293957] , [0.204302579164505,  -1.541377369557516,  1.5287690162658691,  0.021126270294189453,  0.2964354157447815,  -0.02634603181947881] 
 [0.5760208628615762,  0.3696445996543072,  0.6308865769384844] , [0.7388613551272278,  0.6737942319607013,  0.0052603036574707385,  0.007586836064938513] , [0.19282543659210205,  -1.5070236364947718,  1.4917020797729492,  0.02404153347015381,  0.28487738966941833,  -0.026645485554830373] 
 [0.5770568077899728,  0.369370947099566,  0.5779257407332881] , [0.7388492889447481,  0.6738088486928859,  0.005194261679047399,  0.0075088810496278125] , [0.192047581076622,  -1.5029028097735804,  1.5799264907836914,  -0.06828147569765264,  0.2841452360153198,  -0.026477638875142873] 
 [0.6074964716954255,  0.3665645230276304,  0.5784900006661127] , [0.7388770454026947,  0.6737796019744235,  0.005125838067233789,  0.007448860602798252] , [0.17864397168159485,  -1.4585617224322718,  1.5303897857666016,  -0.0625231901751917,  0.27076297998428345,  -0.02680093446840459] 
 [0.6041930295148669,  0.32869200392633335,  0.578431280210444] , [0.7389054759745952,  0.6737497535295243,  0.005033807143069492,  0.007391074300025024] , [0.11991715431213379,  -1.4882662932025355,  1.5632061958312988,  -0.06300288835634404,  0.21209868788719177,  -0.029399696980611623] 
 [0.5985968976941834,  0.2697992556019121,  0.5786404008673234] , [0.7388498949879301,  0.6738093114282567,  0.005127164204612805,  0.0074536364361505025] , [0.023735880851745605,  -1.5281527678119105,  1.6054801940917969,  -0.055949036275045216,  0.11577773094177246,  -0.03917152086366826] 
 [0.5937197936800994,  0.215891453134601,  0.5788009200074439] , [0.7388370129231773,  0.6738226195647737,  0.005173272381670196,  0.007495528699712144] , [-0.06866008440126592,  -1.5431254545794886,  1.621755599975586,  0.026212453842163086,  0.02347148023545742,  -0.12290984789003545] 
 [0.6085856014406547,  0.18832649486525194,  0.5791438477233635] , [0.738882025191563,  0.6737739567085305,  0.005155045509075393,  0.007445375473770904] , [-0.11362249055971319,  -1.567801300679342,  1.6463961601257324,  -0.19048816362489873,  -0.02168304124941045,  0.09389378130435944] 
