 [-0.12425309816469365,  -1.2278993765460413,  1.2741327285766602,  -0.1898883024798792,  1.3887799978256226,  0.06485038995742798] ,
 [-0.13707477251161748,  -1.3154943625079554,  1.4019837379455566,  -0.23053199449648076,  1.3762785196304321,  0.06667086482048035] ,
 [-0.1243370215045374,  -1.2282465139972132,  1.2743487358093262,  -0.18987638155092412,  1.388816237449646,  0.06473054736852646] ,
 [-0.11605340639223272,  -1.1612532774554651,  1.1716675758361816,  -0.15376693407167608,  1.397106409072876,  0.0635448545217514] ,
 [-0.16659671465028936,  -1.1604388395892542,  1.1737089157104492,  -0.15781051317323858,  1.346968173980713,  0.07088632136583328] ,
 [-0.20472842851747686,  -1.1574333349811,  1.1712594032287598,  -0.16001731554140264,  1.3092451095581055,  0.07664735615253448] ,
 [-0.22040063539613897,  -1.2397797743426722,  1.2972421646118164,  -0.20450002351869756,  1.2937548160552979,  0.07899477332830429] ,
 [-0.22437554994692022,  -1.271336857472555,  1.3440494537353516,  -0.24035722414125615,  1.0588793754577637,  0.08758221566677094] ,
 [-0.17097884813417608,  -1.2923195997821253,  1.3709397315979004,  -0.24166471162904912,  1.1116230487823486,  0.07765328884124756] ,
 [-0.10586530367006475,  -1.311207119618551,  1.394744873046875,  -0.24165279070009404,  1.1756929159164429,  0.06606004387140274] ,
 [-0.13804418245424444,  -1.404578987752096,  1.523775577545166,  -0.2799456755267542,  1.144012689590454,  0.07171285152435303] ,
 [-0.09276944795717412,  -1.2430012861834925,  1.2756333351135254,  -0.054989163075582326,  1.1838411092758179,  0.013197253458201885] ,
 [-0.05259591737856084,  -1.0776999632464808,  1.0366301536560059,  0.019266843795776367,  1.2241597175598145,  0.012095454148948193] ,
 [-0.03346759477724248,  -0.9791443983661097,  0.9110774993896484,  0.0464017391204834,  1.2430349588394165,  0.01177225448191166] ,
 [-0.02413064638246709,  -0.9186947981463831,  0.8122644424438477,  0.08495688438415527,  1.252706527709961,  0.01150860171765089] ,
 [0.022778267040848732,  -0.931220833455221,  0.8323607444763184,  0.07759153842926025,  1.2995742559432983,  0.010430769994854927] ,
 [0.02310146577656269,  -0.8967211882220667,  0.7576436996459961,  0.23565709590911865,  1.3005220890045166,  -0.02113658586610967] ,
 [0.022586893290281296,  -0.9101327101336878,  0.8305597305297852,  0.17644822597503662,  1.2998981475830078,  -0.02113658586610967] ,
 [-0.0011490027057092789,  -1.0640719572650355,  1.0628623962402344,  0.0988001823425293,  1.2761526107788086,  -0.02357942262758428] ,
